Name,Type,Latitude,Longitude
Yesu Bhavan Thamarassery,Hospital,11.4355519,75.9506818
V Trust Eye Hospital,Hospital,11.4472992,75.827691
Nathans Hospital,Hospital,11.3041969,75.8703861
Karuna Hospital,Hospital,11.4794045,75.9989405
Hygiene Hospital for Naturopathy & Yoga,Hospital,11.2928635,75.9769648
Relief Hospital,Hospital,11.2696016,75.987077
Alphonsa Hospital,Hospital,11.471396,75.968562
Eye Hospital,Hospital,11.1857049,75.8410788
MD Hospital,Hospital,11.1764267,75.8683939
"Red Crescent Hospital, Chungam Hospital",Hospital,11.4222942,75.9366252
High Life Ayurvedic Hospital,Hospital,11.315607,75.998128
Punarjani Ayurveda Hospital,Hospital,11.4430927,75.8354898
MOSC Ground,Hospital,11.4727353,75.9682637
Promise Dental Care,Hospital,11.3087341,75.9107425
"Nature Care Naturopathy Hospital, Mukkam",Hospital,11.3265918,75.9918022
Homeopathic Hospital,Hospital,11.176149,75.8273765
Vazhaparamba Hospital,Hospital,11.3236384,75.90663
"Nalanda Hospital, Ramanattukara",Hospital,11.176982,75.870486
"Govt Homeo Dispensary, Parambil Bazhar",Hospital,11.308514,75.8245641
Primary Health Center Vazhaparamb,Hospital,11.3240374,75.9060813
veterinary hospital,Hospital,11.1353065,75.8269786
"Government Mental Health Centre, Kuthiravattom",Hospital,11.2541607,75.8004013
"Shifa dental hospital,Mukkam",Hospital,11.3223424,75.9953094
"PVS Sunrise Hospital, Palayam",Hospital,11.2436267,75.7824343
Family Health Center Villyapally,Hospital,11.6276927,75.6457599
"Primary Health Centre, Chengottukavu",Hospital,11.423076,75.7213666
"Government Dental College, Kozhikode",Hospital,11.2725835,75.8346108
Family Health Center Puduppadi,Hospital,11.4815104,75.9811713
Family Health Center Ramanattukara,Hospital,11.1764483,75.8770478
Family Health Center Nochad,Hospital,11.5233804,75.7570551
Community Health Center Thiruvallur,Hospital,11.5897727,75.689502
Women and Child Hospital Kottaparmbu,Hospital,11.2509278,75.783619
"Family Health Centre, Panangad",Hospital,11.4657479,75.8358095
Government Homeopathy Hospital,Hospital,11.5395898,75.7479573
Community Health Centre Olavanna,Hospital,11.2337906,75.8452444
Community Health Centre Thiruvalloor,Hospital,11.5915919,75.6725996
Primary Health Center Kuruvattur,Hospital,11.3226436,75.8485075
"Family Health Center, Kottur",Hospital,11.49372,75.8121857
Primary Health Center Avala,Hospital,11.5919572,75.7077757
"Primary Health Center, Naripatta",Hospital,11.7128929,75.7089141
Primary Health Center Kakkur,Hospital,11.3893228,75.8225593
Primary Health Center Peruvannamoozhi,Hospital,11.5902664,75.8249727
Primary Health Center Kizhakoth,Hospital,11.3907184,75.894001
Family Health Center Omassery,Hospital,11.3721593,75.9624494
Primaray Health Center Irivallur,Hospital,11.3983208,75.8170677
"Primary Health Center, Beypore",Hospital,11.1836399,75.8053406
Primary Health Center Kayakkodi,Hospital,11.6836601,75.7540734
Primary Health Center Chekkiad,Hospital,11.7321823,75.6372655
Primary Health Center Kakkayam,Hospital,11.5487368,75.8918301
"Primary Health Center, Thurayur",Hospital,11.5174122,75.6666467
"Primary Health Center, Cheruvannur",Hospital,11.1950148,75.8187377
Community Health Center Kodanchery,Hospital,11.4362652,76.0077578
Community Health Center Koduvally,Hospital,11.3600108,75.9128645
Atholi Paliative Care Center,Hospital,11.3951955,75.7566685
family health center,Hospital,11.3638787,75.8239637
homeo dispencery,Hospital,11.3574049,75.8076503
shifa speciality clinic,Hospital,11.1509387,75.8132947
"Urban Primary Health Centre, Chelavoor",Hospital,11.2957397,75.8460211
"Urban Primary Health Centre, Kinassery",Hospital,11.2311666,75.816366
"Urban Primary Health Centre, Kallunira",Hospital,11.6085065,75.5917548
"Urban Primary Health Centre, Payyanakkal",Hospital,11.2256775,75.7813276
"Urban Primary Health Centre, Veliyancheripadam",Hospital,11.2461824,75.7938902
Primary Health Sub Center,Hospital,11.4774078,75.7048603
Government Homeopathy Dispensary,Hospital,11.191031,75.8582346
"Urban Primary Health Centre, Naderi",Hospital,11.4560001,75.708596
"Paliative Bhavan,Kodiyathur",Hospital,11.2809813,75.9873419
"Arogya Upakendram, Alungal",Hospital,11.2729172,75.9862526
"Vetinary sub centre ,Alungal",Hospital,11.2729151,75.9861513
"Homio dispensary ,Pannikode",Hospital,11.2716007,76.0020828
"Vetinary dispensary,Pannikod",Hospital,11.2706152,76.008429
"Govt.Ayurveda dispensary,Gothambroad",Hospital,11.280942,76.0149818
"Arogya kudumbhakshema upakendram ,Pannikode",Hospital,11.2709291,76.0161267
unity hospital,Hospital,11.4077495,75.9342328
"Naturopathy Hospital and Yoga Center, Kuttikkattoor",Hospital,11.2668785,75.8717567
"Family Health Center, Kunnamangalam",Hospital,11.305211,75.8895174
"Primary Health Centre, Karassery",Hospital,11.3184344,76.0357894
"Government Unani Dispensary, Karassery",Hospital,11.3162085,76.0065441
"Primary Health Centre, Thurayur",Hospital,11.5265784,75.654436
"Community Health Center, Thiruvangoor",Hospital,11.3838928,75.7351443
Government Homeo Dispensary,Hospital,11.689673,75.797366
"Primary Health Center, Kayanna",Hospital,11.5385031,75.806174
"Government Ayurveda Dispensary, Kadiyangad",Hospital,11.5388034,75.7984317
"Government Ayurveda Dispensary, Narakkode",Hospital,11.5138652,75.7023597
Sub Center,Hospital,11.4420547,75.9123086
Homeo Dispensary,Hospital,11.4388457,76.0396882
"Health Sub Centre, Valiyakolly",Hospital,11.4270325,76.0159076
MediCare Hospital,Hospital,11.5407341,75.8414576
AYUSH PRIMARY HEALTH CENTR ( HOMEOPATHY),Hospital,11.3884543,75.8483988
Ayancheri FHC,Hospital,11.6468843,75.664865
Govt. Ayurveda Hospital Kheeriyanghadi,Hospital,11.6461934,75.6581571
Sarkar Homio Hospital,Hospital,11.6575951,75.658681
"Palliative Care ,Ayancheri",Hospital,11.6263722,75.6740796
Sidra Hospital,Hospital,11.6261901,75.6736707
Chethalayod Health centre,Hospital,11.6243358,75.6853657
"Aspire medical Centre ,Ayancheri town",Hospital,11.6260376,75.6756388
"Homeopathy dispensary, Ayancheri",Hospital,11.6259579,75.6749553
Subcentre Puthyottuvayal,Hospital,11.618141,75.6862251
PHC subcentre Mangalad,Hospital,11.6417853,75.6532579
Subcentre Kalleri,Hospital,11.6444388,75.6392067
Arogya upakendram,Hospital,11.3657699,76.0044039
Government Women and Children Hospital,Hospital,11.250657,75.7829778
TK Hospital,Hospital,11.3625012,76.0098273
Lissa Hospital,Hospital,11.3620294,76.0105261
Government Homeopathic College & Hospital,Hospital,11.2874589,75.785942
Govt Ayurveda Hospital Anackampoyil,Hospital,11.4380578,76.0597348
MJ Hospital,Hospital,11.6240512,75.6273027
Govt Ayurveda hospital,Hospital,11.5868302,75.6195098
Dr. KP Menon Memmorial Hospital,Hospital,11.6249645,75.6288872
Govt.Ayurveda Hospital,Hospital,11.688528,75.5432982
Homio Dispensary,Hospital,11.3669751,76.0113717
Welcare Hospital,Hospital,11.4704697,75.9684825
"Primary Health Center, Elathur",Hospital,11.3257217,75.7382345
NPK Medical Center,Hospital,11.3427744,75.7405079
District Ayurvedic Hospital,Hospital,11.2912985,75.758937
"Government General Hospital, Vellayil",Hospital,11.2567486,75.7709128
Ayurvedic Dispensary,Hospital,11.1693923,75.8056755
"Department of Physiotherapy, CRC Kozhikode",Hospital,11.2719511,75.8253434
CRC Kozikode campus,Hospital,11.2717392,75.825093
Meitra Hospital,Hospital,11.3016089,75.7745854
Ayurveda Dispensary,Hospital,11.2972831,75.7837467
"Government Medical College, Kozhikode",Hospital,11.2723615,75.8368122
"Vimukthi De-Addiction Centre, Kozhikode",Hospital,11.257209,75.7723155
VPS Lakeshore Medical Centre,Hospital,11.2582672,75.775556
National Hospital,Hospital,11.2595648,75.7811586
Kozhikode District Co-Operative Hospital,Hospital,11.2769228,75.7844723
Asoka Hospital And Nursing Home,Hospital,11.257931,75.7800955
Calicut Hospital And Nursing Home,Hospital,11.2417331,75.7825678
"Family Health Centre, Puthiyappa",Hospital,11.3126559,75.7511185
Aster MIMS Hospital,Hospital,11.2457848,75.7980107
District TB Centre,Hospital,11.2548936,75.7989023
Government Ayurvedic Dispensary,Hospital,11.706291,75.7203436
"Primary Health Centre, Kayakodi",Hospital,11.6727986,75.7465651
Kottaram Ayurvedic Hospital,Hospital,11.665386,75.7344605
"Primary Health Center, Valayam",Hospital,11.7220959,75.6681932
"Government Homoeo Dispensary, Valayam",Hospital,11.72151,75.6703709
Ayurvedic Dispensary,Hospital,11.3311369,75.7692688
"Little Flower Hospital, Koodakkolli",Hospital,11.5744413,75.8169833
"Ayurvedic Hospital, Chempanoda",Hospital,11.6418487,75.694231
"Homeopathic Hospital, Muthukadu",Hospital,11.5813913,75.8129526
"ESI Dispensary, Meenchanda",Hospital,11.219321,75.7954669
Government Homeo Dispensary,Hospital,11.2263373,75.7914659
"Calicut District Homeo Hospital, Eranhikkal",Hospital,11.3190879,75.7589403
"Government Homeo Dispensary, Malaparambu",Hospital,11.2873313,75.8019536
"Urban Health Center, West Hill",Hospital,11.2856521,75.7696438
Mother and Child Hospital,Hospital,11.2722767,75.8387732
Government Homeo Dispensary,Hospital,11.2395449,75.7978098
Sitharam Ayurvedha Speciality Hospital,Hospital,11.2380091,75.8005524
CICS Medical and Dialysis Centre,Hospital,11.2065881,75.8147914
Koothali polyclinic and diagnostic centre,Hospital,11.5881278,75.7655988
Community Health Centre kuttiadi,Hospital,11.6543426,75.7535964
Primary Health Centre,Hospital,11.3498196,75.7596287
Thalakulathur Government Homoeo Dispensary,Hospital,11.352835,75.7589841
PHC KAKKUR,Hospital,11.3779496,75.8308171
Mantradhaara Ayurvaidyasala,Hospital,11.3824522,75.796126
Baby Memorial Hospital,Hospital,11.259748554656476,75.79229748744848
Iqraa Hospital,Hospital,11.286241816643813,75.79779460717253
Manhal Hospital,Hospital,11.472150233671458,75.64143594488048
Aster MIMS Hospital,Hospital,11.245997964910568,75.79799984561386
Metro Hospital,Hospital,11.245393324550095,75.83608828029074
Government Leprosy Hospital,Hospital,11.272746477049688,75.825566487221
Comtrust Eye Hospital,Hospital,11.25300959585493,75.79329042424227
നിർമ്മല ഹോസ്പിറ്റൽ,Hospital,11.29166454202126,75.82379295077585
Rivershore Hospital,Hospital,11.434550507559353,75.90376988407759
കോഴിക്കോട് ബീച്ച് ആശുപത്രി,Hospital,11.256535413080968,75.77118278770692
Govt. Ayurveda Hospital,Hospital,11.2913212075415,75.75911113816205
Homeo College and Hospital,Hospital,11.287435960641384,75.78591309174085
Institute of Palliative Medicine,Hospital,11.277797011270811,75.84449437232338
Malabar Medical College Hospital,Hospital,11.433778,75.77526074999999
"Iqraa Community Hospital, Thottilpalam",Hospital,11.672985993914684,75.77204198187847
Taluk Hospital Perambra,Hospital,11.569146656905016,75.75504930155486
Meitra Hospital,Hospital,11.301675103040624,75.7747025649459
EMS Hospital,Hospital,11.557688301497697,75.7634834111238
"Primary Health Centre, Kallanode",Hospital,11.532158360971662,75.87909629177162
MVR Cancer Center,Hospital,11.294845967848994,75.94698699137902
Thaluk Hospital Kuttiady,Hospital,11.654973776821038,75.74968279136682
Sukrutham,Hospital,11.235347393562249,75.8074277878852
Dr. Manoj's ENT Super Speciality Institute and Research Centre,Hospital,11.290812913632452,75.77544697568989
Amana hospital,Hospital,11.652056800252884,75.76011329940903
Sahakara,Hospital,11.651782805445894,75.60011866955043
Community Health Center Kunnumal,Hospital,11.676479322943411,75.70243858585584
Family Health Center Vadakara,Hospital,11.600835330617189,75.57788720301335
"Health and Family Welfare Training Centre, Kozhikode",Hospital,11.2948742794442,75.80303490595166
Simons Eye Hospital Perambra,Hospital,11.551403654904316,75.7641313250794
santhigiri Ayurveda and siddha hospital,Hospital,11.26911339371066,75.77798245510411
Family Health Centre Kakkodi,Hospital,11.31871565,75.80055025
Thaluk Headquarters Hospital Thamarassery,Hospital,11.412529611439844,75.93724482502792
Government Taluk Hospital Kuttiady,Hospital,11.654832528015527,75.7496338371229
Feroke Taluk Government Hospital,Hospital,11.1819353399701,75.84121652559037
western hospital and nursing home,Hospital,11.258970854577514,75.78122469812858
manohar hospital,Hospital,11.246679535349369,75.784733956038
puthalath eye hospital,Hospital,11.252616992010909,75.79704923508945
Lisa Parking Ground,Hospital,11.3616375923536,76.01261505548655
ALIV,Hospital,11.471503746795518,75.6432070571283
KKM hospital,Hospital,11.2059506,75.81156365
"Govt. hospital, vellimaadukunnu, Kozhikode",Hospital,11.290778618329238,75.81697593156079
"Women and Children Hospital, Kozhikode",Hospital,11.250677253959392,75.78295488858666
"Kottaparambu Govt. hospital, Kozhikode",Hospital,11.251063492398444,75.78387129444239
"Government Taluk Hospital,Feroke,Kozhikode",Hospital,11.176546013259363,75.8313267176907
"Govt. taluk hospital, petta ,feroke, Kozhikode",Hospital,11.182201511930767,75.84140238837657
"Primary Health Centre, Naduvannur, Kozhikode",Hospital,11.48624936593584,75.77348428610539
Community Health Centre Thalakulathur,Hospital,11.351724183399766,75.76266517629155
"govt hospital, vellimaadukunnu",Hospital,11.290769732309732,75.81708539733587
District TB Centre,Hospital,11.25489970702248,75.7995906877611
"Mental hospital, kuthiravattam, Kozhikode",Hospital,11.25643656183569,75.79955431381492
General hospital,Hospital,11.265124503994135,75.77572519499931
Marmasuthram Hospital,Hospital,11.326552456261783,75.74478143921685
red crescent hospital,Hospital,11.182472951197337,75.8481713261229
"Government Hospital of Dermatology, Chevayur",Hospital,11.272318950000004,75.82479100000002
Chelannur Primary Health Centre,Hospital,11.36386352361397,75.8239740367194
"Primary Health Centre 24*7, Panangad",Hospital,11.464880011689054,75.83602791822968
Primary Health Centre Vayalada,Hospital,11.502360994184786,75.89219612834856
Primary Health Centre Koothali,Hospital,11.58467060271708,75.76412369754523
Primary Health Center Kayanna,Hospital,11.538500558022523,75.80617672936023
"Family Health Centre, Chorode",Hospital,11.627293501467705,75.59219954977021
"Primary Health centre, Changaroth",Hospital,11.606788129823322,75.7778411525203
"Primary Health Centre, Kunduthode",Hospital,11.672796968602666,75.81439290963134
"Primary Health Centre, Thiruvambady",Hospital,11.351544617796018,76.00550931582904
Primary Health Centre Kodiyathur,Hospital,11.282222593533344,75.98839567313915
Primary Health Centre Karasseri,Hospital,11.318373650000002,76.0357727
Primary Health Centre Peruvayal,Hospital,11.264870107291747,75.9019600832463
Amal hospitals and research centre,Hospital,11.50682,75.62502460000002
"Institute of Maternal and Child Health(IMCH), Cheruppa",Hospital,11.27209235564836,75.83867581604584
Super Speciality Block,Hospital,11.27453086216882,75.83877467328786
Rajeev Gandhi co-operative hospital,Hospital,11.50774254815482,75.62460136046278
Haritha Ayurvedha Hospital,Hospital,11.318035000000002,75.9478766
Balussery Thaluk Hospital,Hospital,11.44536582666386,75.83566208051974
primary health centre kannadippoyil,Hospital,11.47540170509674,75.84410110984841
primary health centre kuruvatti,Hospital,11.492067737876456,75.81405922558196
Melady Health Care Centre,Hospital,11.50580720641314,75.62712920321319
"Urban Primary Health Centre, Ponnamkode",Hospital,11.25708745818893,75.83314873419849
Sree Subhramanya Ayurvedic Hospital,Hospital,11.294081027681903,75.79037097039424
`,Hospital,11.331180719948147,75.98579672449289
Malabar Medical College Rural Hospital,Hospital,11.529551923661492,75.70828675097961
Community Health Centre Valayam,Hospital,11.722140883226784,75.6683256824426
Medicheck Vanimel,Hospital,11.718710043804307,75.69944366538327
Nandi Day Care Clinic,Hospital,11.473307860850598,75.64172179721533
GOVERNMENT HOSPITAL OF DERMATOLOGY CHEVAYUR,Hospital,11.27283007713696,75.82558849654357
UNITY HOSPITAL,Hospital,11.407729429541854,75.93426396421141
Relief Clinic,Hospital,11.53126461621392,75.71042020151283
"Family Health Center, Meppayyur",Hospital,11.530759235497486,75.70994207894819
Sub Centre,Hospital,11.177774873193366,75.80744570906347
Sub Centre,Hospital,11.182222559622188,75.81237933553948
Sub Centre,Hospital,11.196890895455804,75.80357557399142
Sub Centre,Hospital,11.21719777684038,75.81272298517591
Primary Health Centre,Hospital,11.1954325015367,75.81802108340501
Sub Centre,Hospital,11.199106778680708,75.8206196032984
Community Health Centre  Orkatteri,Hospital,11.654100254039964,75.6004820351762
"Government Taluk Head Quarter Hospital, Nadapuram",Hospital,11.68211143750754,75.65224905518826
"Public Health Centre , Velam",Hospital,11.62794736586733,75.72223183312381
Family Health Centre Maruthumkara,Hospital,11.643741539090811,75.79090670395905
